LR_Training_5fold_piT5
[K_Fold] λ = 0.003793 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.255965
[K_Fold] λ = 0.008859 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.261515
[K_Fold] λ = 0.020691 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.267359
[K_Fold] λ = 0.048329 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.274913
[K_Fold] λ = 0.112884 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.283872
[K_Fold] λ = 0.263665 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.289098
[K_Fold] λ = 0.615848 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.291102
[K_Fold] λ = 1.438450 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.289638
[K_Fold] λ = 3.359818 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.285768
[K_Fold] λ = 7.847600 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.291564
[K_Fold] λ = 18.329807 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.296868
[K_Fold] λ = 42.813324 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.328536
[K_Fold] λ = 100.000000 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.389468
LR_Gauss_5fold_piT9
[K_Fold] λ = 0.000010 , pi_t = 0.9 , prior = 0.5 , minDCF = 0.127968
[K_Fold] λ = 0.000023 , pi_t = 0.9 , prior = 0.5 , minDCF = 0.127983
[K_Fold] λ = 0.000055 , pi_t = 0.9 , prior = 0.5 , minDCF = 0.127459
[K_Fold] λ = 0.000127 , pi_t = 0.9 , prior = 0.5 , minDCF = 0.125146
[K_Fold] λ = 0.000298 , pi_t = 0.9 , prior = 0.5 , minDCF = 0.127072
[K_Fold] λ = 0.000695 , pi_t = 0.9 , prior = 0.5 , minDCF = 0.126394
[K_Fold] λ = 0.001624 , pi_t = 0.9 , prior = 0.5 , minDCF = 0.130157
[K_Fold] λ = 0.003793 , pi_t = 0.9 , prior = 0.5 , minDCF = 0.134227
[K_Fold] λ = 0.008859 , pi_t = 0.9 , prior = 0.5 , minDCF = 0.140056
[K_Fold] λ = 0.020691 , pi_t = 0.9 , prior = 0.5 , minDCF = 0.143786
[K_Fold] λ = 0.048329 , pi_t = 0.9 , prior = 0.5 , minDCF = 0.150647
[K_Fold] λ = 0.112884 , pi_t = 0.9 , prior = 0.5 , minDCF = 0.156798
[K_Fold] λ = 0.263665 , pi_t = 0.9 , prior = 0.5 , minDCF = 0.158324
[K_Fold] λ = 0.615848 , pi_t = 0.9 , prior = 0.5 , minDCF = 0.160621
[K_Fold] λ = 1.438450 , pi_t = 0.9 , prior = 0.5 , minDCF = 0.162240
[K_Fold] λ = 3.359818 , pi_t = 0.9 , prior = 0.5 , minDCF = 0.164337
[K_Fold] λ = 7.847600 , pi_t = 0.9 , prior = 0.5 , minDCF = 0.164522
[K_Fold] λ = 18.329807 , pi_t = 0.9 , prior = 0.5 , minDCF = 0.164275
[K_Fold] λ = 42.813324 , pi_t = 0.9 , prior = 0.5 , minDCF = 0.164275
[K_Fold] λ = 100.000000 , pi_t = 0.9 , prior = 0.5 , minDCF = 0.164275
[K_Fold] λ = 0.000010 , pi_t = 0.9 , prior = 0.9 , minDCF = 0.516148
[K_Fold] λ = 0.000023 , pi_t = 0.9 , prior = 0.9 , minDCF = 0.516395
[K_Fold] λ = 0.000055 , pi_t = 0.9 , prior = 0.9 , minDCF = 0.509590
[K_Fold] λ = 0.000127 , pi_t = 0.9 , prior = 0.9 , minDCF = 0.510823
[K_Fold] λ = 0.000298 , pi_t = 0.9 , prior = 0.9 , minDCF = 0.516990
[K_Fold] λ = 0.000695 , pi_t = 0.9 , prior = 0.9 , minDCF = 0.528707
[K_Fold] λ = 0.001624 , pi_t = 0.9 , prior = 0.9 , minDCF = 0.528112
[K_Fold] λ = 0.003793 , pi_t = 0.9 , prior = 0.9 , minDCF = 0.529476
[K_Fold] λ = 0.008859 , pi_t = 0.9 , prior = 0.9 , minDCF = 0.527670
[K_Fold] λ = 0.020691 , pi_t = 0.9 , prior = 0.9 , minDCF = 0.530412
[K_Fold] λ = 0.048329 , pi_t = 0.9 , prior = 0.9 , minDCF = 0.537921
[K_Fold] λ = 0.112884 , pi_t = 0.9 , prior = 0.9 , minDCF = 0.573304
[K_Fold] λ = 0.263665 , pi_t = 0.9 , prior = 0.9 , minDCF = 0.601642
[K_Fold] λ = 0.615848 , pi_t = 0.9 , prior = 0.9 , minDCF = 0.622268
[K_Fold] λ = 1.438450 , pi_t = 0.9 , prior = 0.9 , minDCF = 0.635849
[K_Fold] λ = 3.359818 , pi_t = 0.9 , prior = 0.9 , minDCF = 0.640012
[K_Fold] λ = 7.847600 , pi_t = 0.9 , prior = 0.9 , minDCF = 0.639642
[K_Fold] λ = 18.329807 , pi_t = 0.9 , prior = 0.9 , minDCF = 0.639272
[K_Fold] λ = 42.813324 , pi_t = 0.9 , prior = 0.9 , minDCF = 0.639149
[K_Fold] λ = 100.000000 , pi_t = 0.9 , prior = 0.9 , minDCF = 0.639149
[K_Fold] λ = 0.000010 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.231202
[K_Fold] λ = 0.000023 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.232420
[K_Fold] λ = 0.000055 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.232882
[K_Fold] λ = 0.000127 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.232390
[K_Fold] λ = 0.000298 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.233344
[K_Fold] λ = 0.000695 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.234808
[K_Fold] λ = 0.001624 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.234316
[K_Fold] λ = 0.003793 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.238402
[K_Fold] λ = 0.008859 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.252125
[K_Fold] λ = 0.020691 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.265445
[K_Fold] λ = 0.048329 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.268469
[K_Fold] λ = 0.112884 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.281279
[K_Fold] λ = 0.263665 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.286878
[K_Fold] λ = 0.615848 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.294726
[K_Fold] λ = 1.438450 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.298086
[K_Fold] λ = 3.359818 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.298950
[K_Fold] λ = 7.847600 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.300060
[K_Fold] λ = 18.329807 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.300060
[K_Fold] λ = 42.813324 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.300060
[K_Fold] λ = 100.000000 , pi_t = 0.9 , prior = 0.1 , minDCF = 0.301170
